fname,label
WhiRas44dd_110706-NestCSeq-02.wav,Ne
WhiRas44dd_110706-NestCSeq-05.wav,Ne
WhiRas44dd_110706-NestCSeq-11.wav,Ne
WhiRas44dd_110706-NestCSeq-13.wav,Ne
WhiRas44dd_110706-WhineC-01.wav,Wh
WhiRas44dd_110706-WhineC-02.wav,Wh
WhiRas44dd_110706-WhineC-03.wav,Wh
WhiRas44dd_110728-AggC-31.wav,Ag
WhiRas44dd_110729-AggC-32.wav,Ag
WhiRas44dd_110729-ThuckC-04.wav,Th
WhiRas44dd_110729-ThuckC-05.wav,Th
WhiRas44dd_110815-ThuckC-08.wav,Th
WhiRas44dd_110815-ThuckC-09.wav,Th
WhiRas44dd_110815-ThuckC-10.wav,Th
WhiRas44dd_110815-ThuckC-11.wav,Th
WhiRas44dd_110815-ThuckC-12.wav,Th
WhiRas44dd_110815-ThuckC-13.wav,Th
WhiRas44dd_110815-ThuckC-14.wav,Th
WhiRas44dd_110815-ThuckC-15.wav,Th
WhiRas44dd_110815-ThuckC-16.wav,Th
WhiRas44dd_110815-ThuckC-17.wav,Th
WhiRas44dd_110815-ThuckC-18.wav,Th
WhiRas44dd_110815-ThuckC-19.wav,Th
WhiRas44dd_110815-ThuckC-20.wav,Th
WhiRas44dd_110815-ThuckC-21.wav,Th
WhiRas44dd_110815-ThuckC-22.wav,Th
WhiRas44dd_110815-ThuckC-23.wav,Th
WhiRas44dd_110815-ThuckC-24.wav,Th
WhiRas44dd_110815-ThuckC-25.wav,Th
WhiRas44dd_110815-ThuckC-26.wav,Th
WhiRas44dd_110815-ThuckC-27.wav,Th
WhiRas44dd_110815-ThuckC-28.wav,Th
WhiRas44dd_110815-ThuckC-29.wav,Th
WhiRas44dd_110815-ThuckC-30.wav,Th
WhiRas44dd_110815-ThuckC-31.wav,Th
WhiRas44dd_110815-ThuckC-32.wav,Th
WhiRas44dd_110815-ThuckC-33.wav,Th
WhiRas44dd_110815-ThuckC-34.wav,Th
WhiRas44dd_110815-ThuckC-35.wav,Th
WhiRas44dd_110815-ThuckC-36.wav,Th
WhiRas44dd_110815-ThuckC-37.wav,Th
WhiRas44dd_110815-ThuckC-38.wav,Th
WhiRas44dd_110815-ThuckC-39.wav,Th
WhiRas44dd_110815-ThuckC-40.wav,Th
WhiRas44dd_110815-ThuckC-41.wav,Th
WhiRas44dd_110815-ThuckC-42.wav,Th
WhiRas44dd_110815-ThuckC-43.wav,Th
WhiRas44dd_110815-ThuckC-44.wav,Th
WhiRas44dd_110815-ThuckC-45.wav,Th
WhiRas44dd_110815-ThuckC-46.wav,Th
WhiRas44dd_110815-ThuckC-47.wav,Th
WhiRas44dd_110815-ThuckC-48.wav,Th
WhiRas44dd_110815-ThuckC-49.wav,Th
WhiRas44dd_110815-ThuckC-50.wav,Th
WhiWhi1415_110302-TetC-02.wav,Te
WhiWhi1415_110302-TetC-04.wav,Te
WhiWhi1415_110302-TetC-05.wav,Te
WhiWhi1415_110302-TetC-06.wav,Te
WhiWhi1415_110302-TetC-07.wav,Te
WhiWhi1415_110302-TetC-08.wav,Te
WhiWhi1415_110302-TetC-09.wav,Te
WhiWhi1415_110302-TetC-10.wav,Te
WhiWhi1415_110302-TetC-11.wav,Te
WhiWhi1415_110302-TetC-13.wav,Te
WhiWhi1415_110302-TetC-15.wav,Te
WhiWhi1415_110302-TetC-16.wav,Te
WhiWhi1415_110318-ThuC-01.wav,Th
WhiWhi1415_110318-ThuC-02.wav,Th
WhiWhi1415_110318-ThuC-03.wav,Th
WhiWhi1415_110318-ThuC-04.wav,Th
WhiWhi1415_110318-ThuC-05.wav,Th
WhiWhi1415_110318-ThuC-06.wav,Th
WhiWhi1415_110318-ThuC-07.wav,Th
WhiWhi1415_110328-DC-01.wav,DC
WhiWhi1415_110328-TetC-21.wav,Te
WhiWhi1415_110328-TetC-22.wav,Te
WhiWhi1415_110328-TetC-23.wav,Te
WhiWhi1415_110328-TetC-24.wav,Te
WhiWhi1415_110328-TetC-27.wav,Te
WhiWhi1415_110328-TetC-31.wav,Te
WhiWhi1415_110328-TetC-33.wav,Te
WhiWhi1415_110328-TetC-36.wav,Te
WhiWhi1415_110328-TetC-38.wav,Te
WhiWhi1415_110328-TetC-39.wav,Te
WhiWhi1415_110328-TetC-40.wav,Te
WhiWhi1415_110329-AggC-02.wav,Ag
WhiWhi1415_110329-DC-02.wav,DC
WhiWhi1415_110329-DC-03.wav,DC
WhiWhi1415_110329-DC-04.wav,DC
WhiWhi1415_110404-DC-05.wav,DC
WhiWhi1415_110404-ThuC-08.wav,Th
WhiWhi1415_110404-ThuC-09.wav,Th
WhiWhi1415_110404-ThuC-10.wav,Th
WhiWhi1415_110404-ThuC-11.wav,Th
WhiWhi1415_110404-ThuC-12.wav,Th
WhiWhi1415_110404-ThuC-13.wav,Th
WhiWhi1415_110405-NestC-04.wav,Ne
WhiWhi1415_110405-NestC-05.wav,Ne
WhiWhi1415_110405-NestC-06.wav,Ne
WhiWhi1415_110405-NestC-07.wav,Ne
WhiWhi1415_110405-NestC-08.wav,Ne
WhiWhi1415_110405-NestC-09.wav,Ne
WhiWhi1415_110405-NestC-10.wav,Ne
WhiWhi1415_110405-ThuC-14.wav,Th
WhiWhi1415_110405-ThuC-16.wav,Th
WhiWhi1415_110405-ThuC-17.wav,Th
WhiWhi1415_110405-ThuC-18.wav,Th
WhiWhi1415_110405-ThuC-19.wav,Th
WhiWhi1415_110405-ThuC-21.wav,Th
WhiWhi1415_110405-ThuC-22.wav,Th
WhiWhi1415_110405-ThuC-25.wav,Th
WhiWhi1415_110405-ThuC-26.wav,Th
WhiWhi1415_110405-ThuC-28.wav,Th
WhiWhi1415_110405-ThuC-29.wav,Th
WhiWhi1415_110405-ThuC-31.wav,Th
WhiWhi1415_110405-WhiC-01.wav,Wh
YelGre5275_110615-DC-01.wav,DC
YelGre5275_110615-DC-02.wav,DC
YelGre5275_110615-DC-03.wav,DC
YelGre5275_110615-DC-04.wav,DC
YelGre5275_110615-DC-05.wav,DC
YelGre5275_110615-DC-06.wav,DC
YelGre5275_110615-DC-07.wav,DC
YelGre5275_110615-DC-08.wav,DC
YelGre5275_110615-DC-10.wav,DC
YelGre5275_110615-DC-11.wav,DC
YelGre5275_110615-DC-12.wav,DC
YelGre5275_110615-TetC-01.wav,Te
YelGre5275_110615-TetC-02.wav,Te
YelGre5275_110615-TetC-03.wav,Te
YelGre5275_110615-TetC-04.wav,Te
YelGre5275_110615-TetC-05.wav,Te
YelGre5275_110615-TetC-06.wav,Te
YelGre5275_110615-TetC-07.wav,Te
YelGre5275_110615-TetC-08.wav,Te
YelGre5275_110615-TetC-09.wav,Te
YelGre5275_110615-TetC-10.wav,Te
YelGre5275_110615-TetC-11.wav,Te
YelGre5275_110615-TetC-12.wav,Te
YelGre5275_110615-TetC-13.wav,Te
YelGre5275_110615-TetC-14.wav,Te
YelGre5275_110615-TetC-15.wav,Te
YelGre5275_110615-TetC-16.wav,Te
YelGre5275_110615-TetC-17.wav,Te
YelGre5275_110615-TetC-18.wav,Te
YelGre5275_110615-TetC-19.wav,Te
YelGre5275_110615-TetC-20.wav,Te
YelGre5275_110615-TetC-21.wav,Te
YelGre5275_110615-TetC-22.wav,Te
YelGre5275_110615-TetC-23.wav,Te
YelGre5275_110615-TetC-24.wav,Te
YelGre5275_110615-TetC-25.wav,Te
YelGre5275_110615-TetC-26.wav,Te
YelGre5275_110615-TetC-27.wav,Te
YelGre5275_110615-TetC-28.wav,Te
YelGre5275_110615-TetC-29.wav,Te
YelGre5275_110615-TetC-30.wav,Te
YelGre5275_110615-TetC-31.wav,Te
YelGre5275_110615-TetC-32.wav,Te
YelGre5275_110615-TetC-33.wav,Te
YelGre5275_110616-DC-13.wav,DC
YelGre5275_110616-DC-14.wav,DC
YelGre5275_110616-DC-15.wav,DC
YelGre5275_110616-DC-16.wav,DC
YelGre5275_110616-DC-17.wav,DC
YelGre5275_110616-Song-06.wav,So
YelGre5275_110616-Song-08.wav,So
YelGre5275_110616-Song-09.wav,So
YelGre5275_110616-Song-15.wav,So
YelGre5275_110616-Song-16.wav,So
YelGre5275_110616-Song-17.wav,So
YelGre5275_110617-AggC-09.wav,Ag
YelGre5275_110620-AggC-11.wav,Ag
YelGre5275_110620-AggC-12.wav,Ag
YelGre5275_110620-NestC-01.wav,Ne
YelGre5275_110620-NestC-15.wav,Ne
YelGre5275_110620-NestC-17.wav,Ne
YelGre5275_110620-NestC-19.wav,Ne
YelGre5275_110620-NestC-20.wav,Ne
YelGre5275_110620-NestC-21.wav,Ne
YelGre5275_110620-NestCSeq-04.wav,Ne
YelGre5275_110620-NestCSeq-05.wav,Ne
YelGre5275_110620-NestCSeq-08.wav,Ne
YelGre5275_110620-NestCSeq-10.wav,Ne
YelGre5275_110620-NestCSeq-12.wav,Ne
YelGre5275_110620-NestCSeq-13.wav,Ne
YelGre5275_110620-NestCSeq-14.wav,Ne
YelGre5275_110620-NestCSeq-16.wav,Ne
YelGre5275_110620-NestCSeq-18.wav,Ne
YelGre5275_110620-Song-25.wav,So
YelGre5275_110620-Song-27.wav,So
YelGre5275_110620-Song-28.wav,So
YelGre5275_110620-Song-29.wav,So
YelGre5275_110620-Song-30.wav,So
YelGre5275_110620-Song-32.wav,So
YelGre5275_110620-Song-33.wav,So
YelGre5275_110620-Whine-01.wav,Wh
YelGre5275_110620-WhineC-02.wav,Wh
YelGre5275_110622-NestC-22.wav,Ne
YelGre5275_110622-NestC-23.wav,Ne
YelGre5275_110622-NestC-27.wav,Ne
YelGre5275_110622-NestC-28.wav,Ne
YelGre5275_110622-NestC-29.wav,Ne
YelGre5275_110622-NestC-30.wav,Ne
YelGre5275_110622-NestCSeq-24.wav,Ne
YelGre5275_110622-NestCSeq-26.wav,Ne
YelGre5275_110622-NestCSeq-31.wav,Ne
YelGre5275_110622-WhineCSeq-03.wav,Wh
YelGre5275_110623-NestCSeq-31.wav,Ne
YelGre5275_110623-TukC-01.wav,Tu
YelGre5275_110623-TukC-02.wav,Tu
YelGre5275_110623-TukC-03.wav,Tu
YelGre5275_110623-TukC-04.wav,Tu
YelGre5275_110623-TukC-05.wav,Tu
YelGre5275_110623-TukC-06.wav,Tu
YelGre5275_110623-WhineC-08.wav,Wh
YelGre5275_110623-WhineC-09.wav,Wh
YelGre5275_110623-WhineC-10.wav,Wh
YelGre5275_110623-WhineC-11.wav,Wh
YelGre5275_110623-WhineC-12.wav,Wh
YelGre5275_110623-WhineC-13.wav,Wh
YelGre5275_110623-WhineC-14.wav,Wh
YelGre5275_110623-WhineCSeq-04.wav,Wh
YelGre5275_110623-WhineCSeq-05.wav,Wh
YelGre5275_110623-WhineCSeq-06.wav,Wh
YelGre5275_110623-WhineCSeq-07cut.wav,Wh
YelGre5275_110627-NestCSeq-32.wav,Ne
YelGre5275_110627-Song-34.wav,So
YelGre5275_110627-Song-35.wav,So
YelGre5275_110627-Song-36.wav,So
YelGre5275_110629-AggC-16.wav,Ag
YelGre5275_110629-TukC-07.wav,Tu
YelGre5275_110629-TukC-08.wav,Tu
YelGre5275_110629-TukC-09.wav,Tu
YelGre5275_110629-TukC-10.wav,Tu
YelGre5275_110629-TukC-11.wav,Tu
YelGre5275_110629-TukC-12.wav,Tu
YelGre5275_110629-TukC-13.wav,Tu
YelGre5275_110629-TukC-14.wav,Tu
YelGre5275_110629-TukC-15.wav,Tu
YelGre5275_110701-DC-18.wav,DC
YelGre5275_110701-TukC-16.wav,Tu
YelGre5275_110701-TukC-18.wav,Tu
YelGre5275_110701-TukC-19.wav,Tu
YelGre5275_110701-TukC-20.wav,Tu
YelGre5275_110701-TukC-21.wav,Tu
YelGre5275_110701-TukC-22.wav,Tu
YelGre5275_110701-TukC-23.wav,Tu
YelGre5275_110701-TukC-24.wav,Tu
YelGre5275_110701-TukC-25.wav,Tu
YelGre5275_110701-TukC-26.wav,Tu
YelGre5275_110701-TukC-27.wav,Tu
YelGre5275_110701-TukC-28.wav,Tu
YelGre5275_110701-TukC-29.wav,Tu
YelGre5275_110701-TukC-30.wav,Tu
YelGre5275_110706-AggC-18.wav,Ag
YelGre5275_110706-AggC-19.wav,Ag
YelGre5275_110706-AggC-20.wav,Ag
YelGre5275_110728-AggC-21.wav,Ag
YelGre5275_110728-DC-19.wav,DC
YelGre5275_110728-DC-20.wav,DC
YelGre5275_110728-DC-21.wav,DC
YelGre5275_110728-DC-22.wav,DC
YelGre5275_110728-DC-23.wav,DC
YelGre5275_110728-DC-24.wav,DC
YelGre5275_110728-DC-25.wav,DC
YelGre5275_110728-DC-26.wav,DC
YelGre5275_110728-DC-27.wav,DC
YelGre5275_110728-DC-28.wav,DC
YelGre5275_110728-DC-29.wav,DC
YelGre5275_110728-DC-30.wav,DC
YelGre5275_110728-DC-31.wav,DC
YelGre5275_110728-DC-32.wav,DC
YelGre5275_110728-DC-33.wav,DC
YelGre5275_110728-DC-35.wav,DC
YelGre5275_110728-DC-37.wav,DC
YelGre5275_110728-DC-38.wav,DC
YelGre5275_110728-DC-39.wav,DC
YelGre5275_110728-DC-40.wav,DC
YelGre5275_110728-DC-44.wav,DC
YelGre5275_110728-ThuckC-31.wav,Th
YelGre5275_110728-ThuckC-32.wav,Th
YelGre5275_110728-ThuckC-33.wav,Th
YelGre5275_110728-ThuckC-34.wav,Th
YelGre5275_110728-ThuckC-35.wav,Th
YelGre5275_110728-ThuckC-36.wav,Th
YelGre5275_110728-ThuckC-37.wav,Th
YelGre5275_110728-ThuckC-38.wav,Th
YelGre5275_110728-ThuckC-39.wav,Th
YelGre5275_110728-ThuckC-40.wav,Th
YelGre5275_110729-AggC-23.wav,Ag
YelGre5275_110729-ThuckC-01.wav,Th
YelGre5275_110729-ThuckC-02.wav,Th
YelGre5275_110729-ThuckC-03.wav,Th
YelGre5275_110729-ThuckC-04.wav,Th
YelGre5275_110729-ThuckC-06.wav,Th
YelGre5275_110729-ThuckC-07.wav,Th
YelGre5275_110729-ThuckC-08.wav,Th
YelGre5275_110729-ThuckC-09.wav,Th
YelGre5275_110729-ThuckC-10.wav,Th
YelGre5275_110729-ThuckC-11.wav,Th
YelGre5275_110729-ThuckC-12.wav,Th
YelGre5275_110729-ThuckC-13.wav,Th
YelGre5275_110729-ThuckC-14.wav,Th
YelGre5275_110729-ThuckC-15.wav,Th
YelGre5275_110729-ThuckC-16.wav,Th
YelGre5275_110729-ThuckC-17.wav,Th
YelGre5275_110729-ThuckC-18.wav,Th
YelGre5275_110729-ThuckC-19.wav,Th
YelGre5275_110729-ThuckC-20.wav,Th
YelGre5275_110729-ThuckC-21.wav,Th
YelGre5275_110729-ThuckC-22.wav,Th
YelGre5275_110729-ThuckC-23.wav,Th
YelGre5275_110729-ThuckC-24.wav,Th
YelGre5275_110729-ThuckC-25.wav,Th
YelGre5275_110729-ThuckC-26.wav,Th
YelGre5275_110729-ThuckC-27.wav,Th
YelGre5275_110729-ThuckC-28.wav,Th
YelGre5275_110729-ThuckC-29.wav,Th
YelGre5275_110729-ThuckC-30.wav,Th
YelGre5275_110801-ThuckC-41.wav,Th
YelGre5275_110801-ThuckC-42.wav,Th
YelGre5275_110801-ThuckC-43.wav,Th
YelOra2575_110615-DC-01.wav,DC
YelOra2575_110615-DC-02.wav,DC
YelOra2575_110615-DC-03.wav,DC
YelOra2575_110615-DC-04.wav,DC
YelOra2575_110615-DC-05.wav,DC
YelOra2575_110615-DC-06.wav,DC
YelOra2575_110615-DC-07.wav,DC
YelOra2575_110615-DC-08.wav,DC
YelOra2575_110615-DC-09.wav,DC
YelOra2575_110615-DC-10.wav,DC
YelOra2575_110615-Song-02.wav,So
YelOra2575_110615-TetC-01.wav,Te
YelOra2575_110615-TetC-02.wav,Te
YelOra2575_110615-TetC-03.wav,Te
YelOra2575_110615-TetC-04.wav,Te
YelOra2575_110615-TetC-05.wav,Te
YelOra2575_110615-TetC-06.wav,Te
YelOra2575_110615-TetC-07.wav,Te
YelOra2575_110615-TetC-08.wav,Te
YelOra2575_110615-TetC-09.wav,Te
YelOra2575_110615-TetC-10.wav,Te
YelOra2575_110615-TetC-11.wav,Te
YelOra2575_110615-TetC-12.wav,Te
YelOra2575_110615-TetC-13.wav,Te
YelOra2575_110615-TetC-14.wav,Te
YelOra2575_110615-TetC-15.wav,Te
YelOra2575_110615-TetC-16.wav,Te
YelOra2575_110615-TetC-17.wav,Te
YelOra2575_110615-TetC-18.wav,Te
YelOra2575_110615-TetC-19.wav,Te
YelOra2575_110615-TetC-20.wav,Te
YelOra2575_110615-TetC-22.wav,Te
YelOra2575_110615-TetC-23.wav,Te
YelOra2575_110615-TetC-24.wav,Te
YelOra2575_110615-TetC-25.wav,Te
YelOra2575_110615-TetC-26.wav,Te
YelOra2575_110615-TetC-27.wav,Te
YelOra2575_110615-TetC-28.wav,Te
YelOra2575_110615-TetC-29.wav,Te
YelOra2575_110622-AggC-04.wav,Ag
YelOra2575_110623-DC-11.wav,DC
YelOra2575_110623-DC-14.wav,DC
YelOra2575_110623-DC-15.wav,DC
YelOra2575_110623-DC-16.wav,DC
YelOra2575_110623-Song-09.wav,So
YelOra2575_110623-TukC-0.wav,Tu
YelOra2575_110623-TukC-05.wav,Tu
YelOra2575_110623-TukC-06.wav,Tu
YelOra2575_110623-TukC-08.wav,Tu
YelOra2575_110629-DC-17.wav,DC
YelOra2575_110629-DC-18.wav,DC
YelOra2575_110629-DC-19.wav,DC
YelOra2575_110629-DC-21.wav,DC
YelOra2575_110629-DC-22.wav,DC
YelOra2575_110629-DC-23.wav,DC
YelOra2575_110629-DC-24.wav,DC
YelOra2575_110629-DC-25.wav,DC
YelOra2575_110629-DC-26.wav,DC
YelOra2575_110629-NestC-02.wav,Ne
YelOra2575_110629-Song-10.wav,So
YelOra2575_110629-Song-11.wav,So
YelOra2575_110629-TetC-30.wav,Te
YelOra2575_110630-DC-27.wav,DC
YelOra2575_110630-DC-28.wav,DC
YelOra2575_110630-DC-29.wav,DC
YelOra2575_110630-DC-30.wav,DC
YelOra2575_110630-DC-31.wav,DC
YelOra2575_110630-DC-32.wav,DC
YelOra2575_110630-DC-33.wav,DC
YelOra2575_110630-DC-34.wav,DC
YelOra2575_110630-DC-35.wav,DC
YelOra2575_110630-DC-36.wav,DC
YelOra2575_110630-DC-37.wav,DC
YelOra2575_110630-DC-38.wav,DC
YelOra2575_110630-DC-39.wav,DC
YelOra2575_110630-DC-40.wav,DC
YelOra2575_110630-DC-41.wav,DC
YelOra2575_110630-DC-42.wav,DC
YelOra2575_110630-DC-43.wav,DC
YelOra2575_110630-DC-44.wav,DC
YelOra2575_110630-DC-45.wav,DC
YelOra2575_110630-DC-46.wav,DC
YelOra2575_110630-DC-47.wav,DC
YelOra2575_110630-DC-48.wav,DC
YelOra2575_110630-DC-49.wav,DC
YelOra2575_110630-DC-50.wav,DC
YelOra2575_110630-Song-13.wav,So
YelOra2575_110630-Song-14.wav,So
YelOra2575_110630-Song-15.wav,So
YelOra2575_110630-Song-16.wav,So
YelOra2575_110630-Song-18.wav,So
YelOra2575_110630-Song-19.wav,So
YelOra2575_110630-Song-20.wav,So
YelOra2575_110630-Song-22.wav,So
YelOra2575_110630-Song-23.wav,So
YelOra2575_110630-Song-24.wav,So
YelOra2575_110630-Song-25.wav,So
YelOra2575_110630-TukC-10.wav,Tu
YelOra2575_110630-TukC-11.wav,Tu
YelOra2575_110630-TukC-12.wav,Tu
YelOra2575_110630-TukC-13.wav,Tu
YelOra2575_110630-TukC-14.wav,Tu
YelOra2575_110630-TukC-15.wav,Tu
YelOra2575_110630-TukC-16.wav,Tu
YelOra2575_110630-TukC-17.wav,Tu
YelOra2575_110630-TukC-18.wav,Tu
YelOra2575_110630-TukC-19.wav,Tu
YelOra2575_110630-TukC-20.wav,Tu
YelOra2575_110630-TukC-21.wav,Tu
YelOra2575_110630-TukC-22.wav,Tu
YelOra2575_110706-NestC-14.wav,Ne
YelOra2575_110706-NestC-15.wav,Ne
YelOra2575_110706-NestC-16.wav,Ne
YelOra2575_110706-NestC-18.wav,Ne
YelOra2575_110706-NestC-19.wav,Ne
YelOra2575_110706-NestC-21.wav,Ne
YelOra2575_110706-NestCSeq-07.wav,Ne
YelOra2575_110706-NestCSeq-08.wav,Ne
YelOra2575_110706-NestCSeq-09.wav,Ne
YelOra2575_110706-NestCSeq-10.wav,Ne
YelOra2575_110706-NestCSeq-11.wav,Ne
YelOra2575_110706-NestCSeq-12.wav,Ne
YelOra2575_110706-NestCSeq-13.wav,Ne
YelOra2575_110706-NestCSeq-17.wav,Ne
YelOra2575_110706-NestCSeq-20.wav,Ne
YelOra2575_110706-NestCSeq-22.wav,Ne
YelOra2575_110706-NestCSeq-23.wav,Ne
YelOra2575_110706-NestCSeq-25.wav,Ne
YelOra2575_110706-NestCSeq-26.wav,Ne
YelOra2575_110728-AggC-10.wav,Ag
YelOra2575_110728-AggC-18.wav,Ag
YelOra2575_110728-AggC-19.wav,Ag
YelOra2575_110728-Song-26.wav,So
YelOra2575_110729-AggC-20.wav,Ag
YelOra2575_110729-AggC-22.wav,Ag
YelOra2575_110729-AggC-23.wav,Ag
YelOra2575_110801-TukC-23.wav,Tu
YelOra2575_110801-TukC-24.wav,Tu
YelOra2575_110801-TukC-25.wav,Tu
YelOra2575_110801-TukC-26.wav,Tu
YelOra2575_110801-TukC-27.wav,Tu
YelOra2575_110801-TukC-28.wav,Tu
